settlements_id,settlements_solver_id,settlements_trades_timestamp,settlements_trades_gasPrice,settlements_trades_feeAmount,settlements_trades_buyAmount,settlements_trades_sellAmount,settlements_trades_sellToken_id,settlements_trades_buyToken_id,settlements_trades_order_id,settlements_trades_buyAmountEth,settlements_trades_sellAmountEth,settlements_trades_buyAmountUsd,settlements_trades_sellAmountUsd,tokens_decimals,tokens_symbol,tokens_name,tokens_decimals_right,tokens_symbol_right,tokens_name_right,environment,name,active
0x007662fcbc4012f01f125bec6f4a520ac1fb2f8904fafe1c61cbee6caf9ea80b,0x15f4c337122ec23859ec73bec00ab38445e45304,1642062959,128643559896,187307354.0,2.821121734570351e22,2000000000.0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0000000de40dfa9b17854cbc7869d80f9f98d823,0xf8f5e4cf8c9814d6ee339cc37c18656d2b30b2e48362dc5e6f23467399fe35fde10ef7cbd3ea3d11488a98e082c312f077246f7b61dfeb27,0.0,0.5979153794901353,0.0,2000.0,6,USDT,Tether USD,18,DLTA,delta.theta,prod,Gnosis_ParaSwap,false
0x000488b508c87b14bff634e895ac44d5c9edc35eff10e5a650cda90947019e1f,0xe18b5632df2ec339228dd65e4d9f004ef59653d3,1660832563,12666845214,2.2469566626962686e20,1.2340280018312532e21,8.377706304215254e21,0x4332f8a38f14bd3d8d1553af27d7c7ac6c27278d,0x01597e397605bf280674bf292623460b4204c375,0xab1785ef93537a902fdf3bf06d7142fb4324dcae8229a4617681b5ddd2d19b92e001452bec9e7ac34ca4ecac56e7e95ed9c9aa3b62fe51f8,0.0,0.0,0.0,0.0,18,APEFI,Ape Finance,18,BENT,Bent Token,prod,Atlas,false
0x00722acf4103341d4c429f446cdb5a2d8dd2f5379ed03e7dfdf5a0869e576830,0xde1c59bc25d806ad9ddcbe246c4b5e5505645718,1651152085,62673974907,6.953255547826706e17,1.9724067803796134e20,1.7797349026002346e19,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,0x01597e397605bf280674bf292623460b4204c375,0x4b081f5151199a91c460ce5fef43aa214fa02c2a6b79259a082fc724df158e2075017a08db5578cbc48d7ae29bae65d823cea93e626abdee,0.0,0.16668397857260184,0.0,486.39462596187553,18,CVX,Convex Token,18,BENT,Bent Token,prod,Gnosis_1inch,false
0x00722acf4103341d4c429f446cdb5a2d8dd2f5379ed03e7dfdf5a0869e576830,0xde1c59bc25d806ad9ddcbe246c4b5e5505645718,1651152085,62673974907,343476.0,1.010183362863952e19,601870.0,0xbd31ea8212119f94a611fa969881cba3ea06fa3d,0x01597e397605bf280674bf292623460b4204c375,0xd2f1eef485c6b985ecaf7c899185109105a4d1f258ab3de171ee70df6b93bdaa75017a08db5578cbc48d7ae29bae65d823cea93e626abdfd,0.0,0.01885579152330715,0.0,55.12417042454641,6,LUNA,LUNA (Wormhole),18,BENT,Bent Token,prod,Gnosis_1inch,false
0x00ad37eb273a3c5481c7536805746fda274ba6a4c5eefaf2d3d22b2edbf2c775,0x15f4c337122ec23859ec73bec00ab38445e45304,1644748155,47523051478,9.375746618907566e18,2.034298179450667e15,1.0e20,0x6b175474e89094c44da98b954eedeac495271d0f,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,0x6fc448c0ca4cc531257e3b93982d9e88e267341b4aab96f4c99cc2e2a13da9c41c3354d276b49fe8941a09b822a9100d50e887276208e1be,0.0,0.034259855559958315,0.0,100.0,18,DAI,Dai Stablecoin,18,BTC++,PieDAO BTC++,prod,Gnosis_ParaSwap,false
0x00b500c3b3c129c7e1b1d44e43a73239a4102836a0c75267c9aaed15b23ff950,0xc9ec550bea1c64d779124b23a26292cc223327b6,1660043150,17228308814,5.303449678677452e18,1.9260338069583432e21,5.670000000000001e21,0x6b175474e89094c44da98b954eedeac495271d0f,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,0x8cab99366b721319ea2677851098831524c9fbb6d8411282b53609240362e457a00c99f5f955552742f1089ded88abdc74e67bac62f241a4,3.2936201129224063,3.302855854145379,5665.2138348202925,5670.0,18,DAI,Dai Stablecoin,18,RAI,Rai Reflex Index,prod,Otex,true
0x000274c636cceb1240b968ed77b3c38953ba4f88312040421151a2cd4c4a8485,0x6fa201c3aff9f1e4897ed14c7326cf27548d9c35,1653399335,39685121633,15714670.0,1.6480214544167352e22,4.9497201149e10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,0xce595451fe0870afab1bca0550914936f9b6a5883ff778e52256fe0c5333ad1ef2e563f6fbf25cf23dbe57d25287e10339ad3b6f628ce0e7,25.05415518772454,25.242468722661684,49471.595650171985,49497.201149,6,USDC,USD Coin,18,RAI,Rai Reflex Index,prod,Otex,false
0x00c4ce2499d04839f52ffc4eff322721ebc276dbdfbf356ff82ba8aff3d8e57f,0xc9ec550bea1c64d779124b23a26292cc223327b6,1674143279,25817928436,30684144.0,3.7401650850553043e22,1.03e11,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,0x6c2728ae124a34c850a7a8717443a45b81c57459205f47b7d5703fc36d90f104516e5b72c3fd2d2e59835c82005ba6a2bc5788a463c96d04,66.82064048539948,67.00159526054291,102853.23552712769,103000.0,6,USDC,USD Coin,18,RAI,Rai Reflex Index,prod,Otex,true
0x0004ffeb0bbfc6b1ff8976c8fdc730ec9a19a7ef438c47f8c5961f32987a0bcd,0x149d0f9282333681ee41d30589824b2798e9fb47,1661197209,23280051092,2.421559030981624e19,8617896.0,8.626050490677e22,0x4fabb145d64652a948d72533023f6e7a623c7c53,0x056fd409e1d7a124bd7017459dfea2f387b6d5cd,0x6ba08daa7ae45ba0a18f17a4dc11e3cd2d8c18c8b4625bd08e52f4bff1753e02310d99affb04d74616d9322e1835e2fc280652376303e24e,55.19866628851856,55.2631347236237,86192.86522241797,86293.53285647044,18,BUSD,Binance USD,2,GUSD,Gemini dollar,prod,PLM,true
0x00d55052a6e799d819c1f387fb3862af050b35521e6239bea1d82e80509b9a07,0xa21740833858985e4d801533a808786d3647fb83,1668085823,44690603333,4.8074310866815164e19,6448118.0,6.498623564695931e22,0x853d955acef822db058eb8505911ed77f175b99e,0x056fd409e1d7a124bd7017459dfea2f387b6d5cd,0xa33865b4e6d7503544f6652c0a138f774d818b06d9a7e8cd48319c575b4f9795abeaa41fd6a7464b1203b24486526b0461a5cea4636cff07,53.72145010883179,54.333840570786776,64502.74946483784,65238.039902123426,18,FRAX,Frax,2,GUSD,Gemini dollar,prod,Laertes,true
0x0005eac78c3f4949f4b4e2c6163feb0079030be6882c276968a4e133192213ea,0x149d0f9282333681ee41d30589824b2798e9fb47,1672150559,11848911554,2.480008560888806e15,1.0037004422388326e26,3.0e17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,0x9edd0946fa66946e163d900fe2cad75d3f2061dc05896f6b669beed5554c6ccb40a50cf069e992aa4536211b23f286ef88752187ffffffff,0.2948618477952575,0.3,358.1863697862442,364.4283339083557,18,WETH,Wrapped Ether,18,XEN,XEN Crypto,prod,PLM,true
0x00da44085ab73a0a4d3bcf123b53607018a27e82dc44b91065816ea7780e536d,0xa21740833858985e4d801533a808786d3647fb83,1673578139,16016545040,1.98344185489932e15,1.9000000000000002e22,4.475217083128434e18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x06f3c323f0238c72bf35011071f2b5b7f43a054c,0x6421910a614264e4f808f7241a348414732f759892ad68a0a75b0cb4b666e61c26f2755277456917544ed13592a807f35607500663c0cd68,0.0,4.475217083128434,0.0,6289.035773653412,18,WETH,Wrapped Ether,18,MASQ,MASQ,prod,Laertes,true
0x00d25e36ca342a560853e5290bc097eedc596b78d76a0c129be17ec8ad8a7f5f,0xa6ddbd0de6b310819b49f680f65871bee85f517e,1632550381,34968068714,6.089192575253334e15,1.8029082150915295e21,1.0e18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x08c32b0726c5684024ea6e141c50ade9690bbdcc,0x7acb2a318410948a3792afde2446a69688bd761a2ba75d0abd6d0c2e239bbe313a501d89f97c8ece135bbf7f6bc99e636f3dc225614ec4c4,0.9816772702686762,1.0,2864.996818242858,2918.1841961319938,18,WETH,Wrapped Ether,18,STOS,Stratos Token,prod,Legacy,false
0x0078cc3f13208e576662ac4259db8515a18208fe96bac4bd963b3696b226d464,0xde1c59bc25d806ad9ddcbe246c4b5e5505645718,1651816872,37778905346,25799240.0,3.165159824493457e24,1.0e10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x090185f2135308bad17527004364ebcc2d37e5f6,0x6f21ce35376aa3e0b33171c1c236b45f85e5fb44b29124eb44f00c16311eaa9569bc1e3cc7987b5b9ae78efd04954f9fe078389c6274c09a,3.599189262591508,3.6433936837203027,9873.042577759863,10000.0,6,USDC,USD Coin,18,SPELL,Spell Token,prod,Gnosis_1inch,false
0x008e8d4e9eb0d6e48c7324b164411e6035ecca3a73617b794b34286ab8f79016,0xde1c59bc25d806ad9ddcbe246c4b5e5505645718,1637048720,132223670488,97396080.0,1.8392484054346898e24,3.5e10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x090185f2135308bad17527004364ebcc2d37e5f6,0x509b08d1c85d4f6aad6b1a59527d208d1262e29f71286431894d07def8de8b90c9f6d94d22eb9444bbdbe79d27d48ad6815d1ae0619366e9,8.072807967731611,8.138077938068102,34829.71297616598,35000.0,6,USDC,USD Coin,18,SPELL,Spell Token,prod,Gnosis_1inch,false
0x00228727e6466751970576fd096c60088476db9b78ed5d80693bee791f57b3f2,0xa6ddbd0de6b310819b49f680f65871bee85f517e,1634049164,101882169291,1.10611494e16,3.765601071351306e23,2.0e18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x090185f2135308bad17527004364ebcc2d37e5f6,0xcea682dd64cf8444fec93877fa363d411f20f9fe692b5c28836d516d8d8dc5471bb43dceb850a18bf0c0a830b4ccbd823eed24476165a36f,1.9819703487362028,2.0,6996.903177244812,7060.552829870906,18,WETH,Wrapped Ether,18,SPELL,Spell Token,prod,Legacy,false
0x00bf02c9e8167d8761b042cace3c451de87987f909533a305e890739a4674ac7,0xa21740833858985e4d801533a808786d3647fb83,1673996819,28815322143,8892851.0,6.624806342974429e20,1120386224.0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0954906da0bf32d5479e25f46056d22f08464cab,0x4dc261b1c92498d05a2679c0912c2353ff4366ff124dec1ec9d5910ad52872d5942ee44ef3a64e21ce55ee8513b698e7058722f963c730e4,0.6832950515023746,0.7110247904027298,1076.707067888968,1120.386224,6,USDT,Tether USD,18,INDEX,Index,prod,Laertes,true
0x007460150d20632fd8b3dbce7aae35bfb5dcf998ad287c16b871b05432af276a,0xa6ddbd0de6b310819b49f680f65871bee85f517e,1630954472,92492307661,66350964.0,1.29853055161741e14,1.0e10,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x0201d637efc1ee95d310125fb5303392fe603b2910c573d7c77549571f5b25d74c4b78945b861fc3073171b6501abff93d4f7815613664ea,0.0,2.544320678032599,0.0,10000.0,6,USDT,Tether USD,10,HBT,Habitat Token,prod,Legacy,false
0x000bfaef25c8af21cbe8919a39a3f267cfcfb6a0ef0d6977c4de2c1661e435ec,0xe92f359e6f05564849afa933ce8f62b8007a1d5d,1637555090,158295800643,99753384.0,2.5e20,1516923787.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73,0x798df124a264c7b844435225c764825731d667db030b6721e0b4cb304730530b6ac62b6d6988da0206c409d6b9d74f4f4e3d09a4619b2220,0.0,0.36381499444298987,0.0,1516.923787,6,USDC,USD Coin,18,YAXIS,yAxis V2,prod,Gnosis_0x,false
0x004825d0b5efb2ae8fa8db34c5612367679071f07437aa4c970fb8eb3824cf3c,0x15f4c337122ec23859ec73bec00ab38445e45304,1636945578,179448627516,322567621.0,8.255972634608918e21,5.0e10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0b38210ea11411557c13457d4da7dc6ea731b88a,0xffe3ab90d324f4cf93992eda0e713dad8146cc7e7950d0d15eaf0f9083ee2a2375a35f615cb1bc590e83fbbbc1fe10aa7b58fdc16191d4d9,0.0,10.626831784210259,0.0,50000.0,6,USDC,USD Coin,18,API3,API3,prod,Gnosis_ParaSwap,false
0x0025a9bf60038df6d64ac21e79bc38f52f3420c2ca461030da7afc5a8f0dd00c,0x2d15894fac906386ff7f4bd07fceac43fcf80c73,1644145251,62986397669,2.3550262875768697e19,2.659284796657286e17,2.5e21,0x3a880652f47bfaa771908c07dd8673a787daed3a,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x559d9031865fed858f52bac318d76edea47448897191a722e7d05f8abe2bd6e1c053dbacbcf5ae415af39203a3fe17c98f069f7361ffb116,2.1929931202744295,0.0,6602.995475573839,0.0,18,DDX,DerivaDAO,18,YFI,yearn.finance,prod,DexCowAgg,false
0x00c6021c8440ca26299b8a726101bb1fce35a162752576b107425abfae9d8054,0xe9ae2d792f981c53ea7f6493a17abf5b2a45a86b,1659172360,6044514288,5291657.0,8.346600664394795e18,1.00000338e11,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x64a00ce1f5299ae70049a9a3998cc01791b8f6e99d54ca355572732d7f8c464bbd5c4028f58fbe504244ffce386f73577232f1da62e4fcc9,57.34972505757274,58.293580301708175,98381.1915528594,100000.338,6,USDC,USD Coin,18,YFI,yearn.finance,prod,Gnosis_ParaSwap,true
0x001f2c28515eb0be67d56c25629ebed206e1720335e0b54ef91d72bf51c64e85,0xe92f359e6f05564849afa933ce8f62b8007a1d5d,1639789387,130171779352,2.78661913887424e16,3.528666704392939e17,3.0e18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x33657bdb9fe7c1fadf6925597fdaed79832b96779ca470280c220541332ad7e623807719299c9ba3c6d60d4097146259c7a16da361bd396f,2.9604542418169784,3.0,11434.53996185058,11618.611606280263,18,WETH,Wrapped Ether,18,YFI,yearn.finance,prod,Gnosis_0x,false
0x0097860ab592c7f512c76bc5319f3a7ed9ebc19a7b74d57e0724f96b0282c1f0,0x70f3c870b6e7e1d566e40c41e2e3d6e895fcee23,1638878873,94295076813,1.1414505208870218e16,2.5703135277601263e23,4.5974555899459354e17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0c572544a4ee47904d54aaa6a970af96b6f00e1b,0xfe4799a9de09afd10dd1c000c8ee1ca6eefe84e16dab22a966e0568de16521ac82432ff8c8f73bc3a109c7190a1ed8296153519661af5581,0.0,0.4597455589945935,0.0,2025.626242862771,18,WETH,Wrapped Ether,18,WAS,Wasder Token,barn,QuasiModo,false
0x00554d8fc76b42441b463379e02d4149be608f3f1fd37e0efaac59e40e5c142e,0x77ec2a722c2393d3fd64617bbaf1499c713e616b,1646097420,110843730233,4.059505324460013e19,6.4e19,2.08816583235228e21,0x6b175474e89094c44da98b954eedeac495271d0f,0x0d438f3b5175bebc262bf23753c1e53d03432bde,0x84f45eae7a286177e4c0089b89c483ea062cf449f786d3138ff925386f096bb75a3f6dade8b316827feb57dfdf1e9efc542836c8621d7a71,0.690380406798503,0.7119949814907824,2032.072181801368,2088.16583235228,18,DAI,Dai Stablecoin,18,wNXM,Wrapped NXM,prod,QuasiModo,false
0x005f54512ffd6ef26841c61ef3db07474d446ab2ff014abddfca5863f7757186,0xe92f359e6f05564849afa933ce8f62b8007a1d5d,1637384253,89232601668,60530813.0,1.1249759229774664e20,1.0e10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0d438f3b5175bebc262bf23753c1e53d03432bde,0xe39f7f07d3a4c874c5b8b9e33507cd291ac175f3a50fd1524bd296585e80de87d143d3d16a9f0c13fd6a25bd3e6a1644b14f41bf61988632,2.2895607742960187,2.333511712413718,9896.306175176578,10000.0,6,USDC,USD Coin,18,wNXM,Wrapped NXM,prod,Gnosis_0x,false
0x0069a1cfb75377201b6ff35f56e35158aeb73179bf4ef7525a9562e3dec3b798,0x2d15894fac906386ff7f4bd07fceac43fcf80c73,1639853331,78938113204,6.32574009806916e15,9.63362342796732e18,1.7921611445421395e17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d438f3b5175bebc262bf23753c1e53d03432bde,0xf33e99f6f264d7da798007041482be7618c2953f99a18d6080bebf12a3a5d8897b0fee8c9e49487074748a8743b24194e4ea0bf361be3334,0.1709565747405443,0.17921611445421395,674.6281282023969,707.1232196005484,18,WETH,Wrapped Ether,18,wNXM,Wrapped NXM,prod,DexCowAgg,false
0x002f2f9035481ca4dc40d69b32cc62720741a9416f122b7619020371f6c80da0,0x149d0f9282333681ee41d30589824b2798e9fb47,1660704662,13851806543,3.086419753086419e15,1.26898869249e11,7.575e16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d86eb9f43c57f6ff3bc9e23d8f9d82503f0e84b,0x65e3f15bdac25192074007283b5221cb66e2c11043fd1a47d251322fb16b7bc3c499cb0c0cdfdd6c4bfb8af006b9c9a8e768e90d62fc5e5e,0.0,0.07575,0.0,143.8427527646515,18,WETH,Wrapped Ether,8,MAXI,Maximus,prod,PLM,true
0x00d1acf2920f602ae196c3f6eb3db3b8016881ded64142849029f631365ac048,0xb20b86c4e6deeb432a22d773a221898bbbd03036,1664175431,4245073374,1284193.0,2.5571377249e11,200000000.0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0d86eb9f43c57f6ff3bc9e23d8f9d82503f0e84b,0xb4d620f491dbf0e8641814dc162c02feb3b2bf30911e385f7ea32c6440e9dfe73d6f16a35cce67a2ed86ec66c486a4fd145acdd463315410,0.1547542340616702,0.1558996904910969,198.53052122705512,200.0,6,USDT,Tether USD,8,MAXI,Maximus,prod,Gnosis_1inch,true
0x0084c037f8abcf3572388d88d8d6da4ef182896a787e8c87acbe1c2456a287ac,0xb20b86c4e6deeb432a22d773a221898bbbd03036,1656248200,50017985495,47836127.0,1.0241712176453556e23,7.5e10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0f2d719407fdbeff09d87557abb7232601fd9f29,0x100b28b346d905d5170e66a531a82df8801f9029c22442d8430b4cb032f24078d839fc7da293d42af3b79e4c1d9f6d8ee2773dfa62b85e3c,0.0,60.05618677415163,0.0,75000.0,6,USDC,USD Coin,18,SYN,Synapse,prod,Gnosis_1inch,true
0x00a3a6095a5751e48d5c47e687b74db82f62cb49853c45370477d61d85ab5cd1,0x731a0a8ab2c6fcad841e82d06668af7f18e34970,1659020370,23449352271,28404507.0,2.1180093436522003e22,3.6283765918e10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0f2d719407fdbeff09d87557abb7232601fd9f29,0xde6d58b16ca45f2ed321b7979fd1a9869ab3532b377d7e7fd6f949a4c1bac51585c2a48f6f6aaf58a0380fd6557dc64b62292b4862e2ab1e,0.0,22.025442411390713,0.0,36283.765918,6,USDC,USD Coin,18,SYN,Synapse,prod,QuasiModo,true
0x00a99da3d3422c6082eb207d049799ac4c73d95c0f40b6ad74075c2c9c03d352,0xc9ec550bea1c64d779124b23a26292cc223327b6,1659104761,35185851727,13897417.0,1.6068e22,2.4924491239e10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0f2d719407fdbeff09d87557abb7232601fd9f29,0x8bd334023ba1a450fe0022105ccdb608f96748cb0af08859d7d672318e4d27c3a5e0ecb5d075e86c3bf5d1b1042e154fee9a479862e3f4a8,0.0,14.36420987283045,0.0,24924.491239,6,USDC,USD Coin,18,SYN,Synapse,prod,Otex,true
0x00cf097d63425d7efe8a474b3a8715012f34e2bd60cf6c9133503cf36f1db1de,0xc9ec550bea1c64d779124b23a26292cc223327b6,1674020171,15645272020,17585787.0,1.0325160913661726e22,8438501376.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0f2d719407fdbeff09d87557abb7232601fd9f29,0x550330860a6b5c28ba35f91f7b96c180920c34c404273dcb2c04abb36c766a32a242b590f63941749be337eed817af40b61fdd7c63c78c10,0.0,5.328706791328406,0.0,8438.501376,6,USDC,USD Coin,18,SYN,Synapse,prod,Otex,true
0x007edb6ceaf790dacd4f64a09608c7a38afb5e97a3e6d7424da80de06d037392,0xa6ddbd0de6b310819b49f680f65871bee85f517e,1634680405,144055786670,1.076685268697699e16,1.1339348358788947e22,1.0e19,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0f2d719407fdbeff09d87557abb7232601fd9f29,0xead9e4844454d6574eea62669747f0a92ecfbac9f6c0b70521082dec2bd71c54280bf69d522bbcfb3aeb138c59d85a16e449057c616f3f1e,0.0,10.0,0.0,38256.351030248225,18,WETH,Wrapped Ether,18,SYN,Synapse,prod,Legacy,false
0x008330bae2d3194e3e1a4930742a00e46c3b82d51e082c3791b9f199193b73e8,0xb20b86c4e6deeb432a22d773a221898bbbd03036,1672119935,12183815718,4.386420310472093e15,4.455128335345609e21,2.04e18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0f2d719407fdbeff09d87557abb7232601fd9f29,0xda4db0bc9c7409acf21e121e2a4d4a9077be583f1efeaa2111ef71a0d6d86a9440a50cf069e992aa4536211b23f286ef88752187ffffffff,0.0,2.04,0.0,2498.738503434209,18,WETH,Wrapped Ether,18,SYN,Synapse,prod,Gnosis_1inch,true
0x00a3a6095a5751e48d5c47e687b74db82f62cb49853c45370477d61d85ab5cd1,0x731a0a8ab2c6fcad841e82d06668af7f18e34970,1659020370,23449352271,1.3433488610235888e16,1.9192003538614145e22,2.0e19,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0f2d719407fdbeff09d87557abb7232601fd9f29,0x781c65cfe01a87c3878d4b8fb9616ff30396e1d0282c05e60903c630b0ccaa558d73e98e7e123e765814e887a0071a5a7601abbc62e2ab00,0.0,20.0,0.0,32947.139258583455,18,WETH,Wrapped Ether,18,SYN,Synapse,prod,QuasiModo,true
0x0065c206c3d630e9bf13b3536311921c3419caa148203d0ef427de17b1459a3a,0x77ec2a722c2393d3fd64617bbaf1499c713e616b,1638969690,91642484045,2.546632909906726e15,1.1358134807470585e20,1.0e17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0x82028acd2c0ea98ebf7a0d380b402160ac60fbc18bca693c3c892226f74784b584acd86dd2a328b2dabcf8d9d2539c112d50997861b0b801,0.09653628980198936,0.1,412.8615945693099,430.01432395800686,18,WETH,Wrapped Ether,18,MANA,Decentraland MANA,prod,QuasiModo,false
0x007c0bd5c8349f2d901dd1df805a1a37fa317bd0654809bd3c79245eb4b193b8,0x15f4c337122ec23859ec73bec00ab38445e45304,1637483378,90910772390,8.89767191936924e15,1.0316804894594071e18,1.0e16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x106538cc16f938776c7c180186975bca23875287,0xa4ea8d01f523ed1af93a8a9fe4b6c55a1025837502858e5b85c378d2941f67ea366e58737164430af4aed2856840be9bb148bdc7619a076b,0.0,0.01,0.0,43.556745385640085,18,WETH,Wrapped Ether,18,BASv2,BASv2,prod,Gnosis_ParaSwap,false
0x0032c83e575e670a84370ceb940d9d010696e0cc46c6a79125768e38feba5620,0xe92f359e6f05564849afa933ce8f62b8007a1d5d,1641202762,84766341556,8.048249285924032e15,3.2653966610565902e19,3.0e16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x111111111117dc0aa78b770fa6a738034120c302,0xfedc8581a2041312fb54b22a269836e9627e15277ea51549f63981f7eacfbd2ef834a06e2aeaff61b26406308be3fe847294a21861d2cb00,0.021979757030246714,0.03,83.70461221118181,114.09403209628924,18,WETH,Wrapped Ether,18,1INCH,1INCH Token,prod,Gnosis_0x,false
0x003ce074ebc089acfa004ecdc7edd68b67d2eed68030044519913c324510e01a,0xf2d21ad3c88170d4ae52bbbeba80cb6078d276f4,1639479142,66788356288,5.20501614143272e15,6.89253170302698e19,5.0e16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x111111111117dc0aa78b770fa6a738034120c302,0x7a298f9f7bf70bb8219205835c50cbe448582fe4cb878ea4e868d0fb39f7f62460940e32741be3a849b1fcab8a756270abb4f7c161b87dd3,0.0452039298367528,0.05,171.7824765103664,190.00834344572803,18,WETH,Wrapped Ether,18,1INCH,1INCH Token,prod,MIP,false
0x009b944ecc48a1316a863b33e7c18da93e95d1f3ede241613ecf868bc6529887,0xe92f359e6f05564849afa933ce8f62b8007a1d5d,1639414614,91717015328,1.3834858377897544e16,1.390216584877323e20,1.0e17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x111111111117dc0aa78b770fa6a738034120c302,0xc16106f68c6d622b64300500915be6b3f2fac848618eb503f9f09692725181f35f27a69d9ac9f3e5783599fd17d0b3a8a6cc61c961b78150,0.08591153876651902,0.1,326.1690535875982,380.78583692043554,18,WETH,Wrapped Ether,18,1INCH,1INCH Token,prod,Gnosis_0x,false
0x00caae43f53dfb0087e6b04be20c71097fc3553dfe09a866ab1dfbed50fb683a,0xa21740833858985e4d801533a808786d3647fb83,1667997383,24234200413,6975503.0,1.993380341093135e20,1026830000.0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x111111517e4929d3dcbdfa7cce55d30d4b6bc4d6,0x519d13f9dd55b33d0e3ccfecdc4eeb17b53082faa7a404092c7c0574168b2c25660f3f920f6466caa111b1b954b8220901cd395b636ba576,0.8243868083042868,0.8377091245615954,1009.0921363100994,1026.83,6,USDT,Tether USD,18,ICHI,ICHI,prod,Laertes,true
0x006abc784eb7908b8d079bed303a82d1d67da872089a717a39e76b3ba9e101c7,0xe92f359e6f05564849afa933ce8f62b8007a1d5d,1640794520,115886432268,3.7930761514127235e20,1.1045032162015592e16,4.55e22,0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,0x12b19d3e2ccc14da04fae33e63652ce469b3f2fd,0xa5c3534e61bb3aa435931a7884c0445d68c32ce654a143cdb4f31a8242ef5764331251c7e76d26cb33acc063240ce8ee03ce6ec261cc8dd6,0.0,5.277455955723519,0.0,19633.057193077584,18,GLM,Golem Network Token,12,GRID,GRID Token,prod,Gnosis_0x,false
0x00a5c25b525d3a4cde069526c13921a78400d493806877aff56288fb606d6ea0,0xa6ddbd0de6b310819b49f680f65871bee85f517e,1631281502,87035822881,74335181.0,1.0e20,728503733.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1559fa1b8f28238fd5d76d9f434ad86fd20d1559,0x054486b5ad2909c82115dc9462094b349ebd2ea75d9dc7a98eb9a29c2eaf4d1486f032cd94d4a681bf4b8328b0d958fd2ea77a4d613b625a,0.0,0.21872104026717132,0.0,728.503733,6,USDC,USD Coin,18,EDEN,Eden,prod,Legacy,false
