swaps_id,swaps_hash,swaps_nonce,swaps_logIndex,swaps_gasLimit,swaps_gasUsed,swaps_gasPrice,swaps_protocol_id,swaps_account_id,swaps_pool_id,swaps_blockNumber,swaps_timestamp,swaps_tick,swaps_tokenIn_id,swaps_amountIn,swaps_amountInUSD,swaps_tokenOut_id,swaps_amountOut,swaps_amountOutUSD,endpoint
0xc500098c60135dfa8c5aded8a9ffddf95d0422993007929529609a54642db16142000000,0xc500098c60135dfa8c5aded8a9ffddf95d0422993007929529609a54642db161,7236,66,1200000,,243310839517,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x60b86af869f23aeb552fb7f3cabd11b829f6ab2f,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14116768,1643673723,197369,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,127681606843910411476,343127.99525133724,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,341883139095,341883.139095,uniswap-v3-ethereum
0x61b6e708eae24a14f75614fed90d53343a08d844789f7be2eeb3832ac6b65847ef000000,0x61b6e708eae24a14f75614fed90d53343a08d844789f7be2eeb3832ac6b65847,34,239,630062,,139345402218,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xb6398fad2f8d238afd3a522a8ceafd400e71ef62,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14116795,1643673948,197369,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1097382974817921891,2945.362647485691,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2936510663,2936.510663,uniswap-v3-ethereum
0x78cf3e16e65e25d456192ad57c1bb665534fe7c38cc3606f5791fb93ff0a1cf693000000,0x78cf3e16e65e25d456192ad57c1bb665534fe7c38cc3606f5791fb93ff0a1cf6,8187,147,380178,,171184009666,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x30d6c6419cff37c41d93605b2d4d3c79329dc5b3,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14116802,1643674049,197352,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,457538400000,457538.4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,169817246222135447688,455782.5027092265,uniswap-v3-ethereum
0xfeab49f705dfe5667373cedeb8af0b4608547131b98ebed0c8fa6d56b6f6164231000000,0xfeab49f705dfe5667373cedeb8af0b4608547131b98ebed0c8fa6d56b6f61642,2505,49,380178,,195208384468,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x316c8fa8607ba1be5eb12c2c02b811b48c86778e,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14116806,1643674124,197341,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,304930800000,304930.8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,113017931108396951560,303845.8611514969,uniswap-v3-ethereum
0xb2daa53ef2e9329bb47bd8f56f04c7a8fb87d92d8398ffc919aa1b3324d7ded273000000,0xb2daa53ef2e9329bb47bd8f56f04c7a8fb87d92d8398ffc919aa1b3324d7ded2,11433,115,1200000,,176045958490,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xd006ad343886254359dc87aa5e1753446072fd50,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14116808,1643674146,197297,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,762505891677,762505.891677,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,281845732056918124330,758584.0165560931,uniswap-v3-ethereum
0x406c200257ef523663fcbf4ebbd1ff9e3af4fa6b30432926944c116aae3c794aaa000000,0x406c200257ef523663fcbf4ebbd1ff9e3af4fa6b30432926944c116aae3c794a,9041,170,1200000,,192229635155,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x9aab3f81604c683a1a0d14019fbfe15bef7aa1ee,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14116849,1643674727,197312,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,95696253150428069347,258699.7145184101,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,257727468211,257727.468211,uniswap-v3-ethereum
0xb8715489ed9da1291afb382fb6f2b8ea714cdb49f69bb096c885520c05b9079902000000,0xb8715489ed9da1291afb382fb6f2b8ea714cdb49f69bb096c885520c05b90799,16213,2,500000,,163467506945,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x73f95be4966d7031d163b11827723ee765a336a8,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14116851,1643674736,197324,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,74466811204098883584,201003.20020688075,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,200281668339,200281.668339,uniswap-v3-ethereum
0x7f7921134afe942e2ff772d777faa7aed49eac09568b3ed0844aae5e0e93176d23000000,0x7f7921134afe942e2ff772d777faa7aed49eac09568b3ed0844aae5e0e93176d,4894,35,1381887,,150388066378,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xec46dd165ee2d4af460a9c3d01b5a4c9516c9c3f,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14116860,1643674815,197345,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,149760000000000000000,403758.9725832883,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,402092292550,402092.29255,uniswap-v3-ethereum
0xa773aedd551bf0b83e82b36da2fe0a4da37803d24166c0aed8a6cfe78b8541cd21010000,0xa773aedd551bf0b83e82b36da2fe0a4da37803d24166c0aed8a6cfe78b8541cd,295,289,670785,,149441244171,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xf41a09a55097b42dd556fcf730ffb10d5a1413ee,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14116932,1643675848,197345,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3998000000,3998.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1481502067243551508,3985.976746181942,uniswap-v3-ethereum
0x6547db258119e6478f010db141c4d4d6f1e35cbe76aed5f4ae5323174046a56134010000,0x6547db258119e6478f010db141c4d4d6f1e35cbe76aed5f4ae5323174046a561,567,308,207486,,133100000000,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xd2525dac5be205069e631a9d3465ab49155d8769,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117040,1643677266,197344,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,23400000000,23400.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8670686563469595178,23328.797902364102,uniswap-v3-ethereum
0xe5633c35484be86977ddb61c73a0790a4bbcb495d5b9f44e7baf1026b05ad1df25000000,0xe5633c35484be86977ddb61c73a0790a4bbcb495d5b9f44e7baf1026b05ad1df,166569,37,700000,,167104731535,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x00006196242a1d328fe4b636995e796cb6c7a2ac,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117070,1643677640,197332,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,249755238047,249755.238047,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,92491100000000000000,248872.0516049364,uniswap-v3-ethereum
0x9cd9261a4122a21117159b0d2e310e7259d91f83267029505cb83c109bde4b671d000000,0x9cd9261a4122a21117159b0d2e310e7259d91f83267029505cb83c109bde4b67,1935,29,339092,,161719615837,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x71a91c9202c8091c62c630ca2de44b333ddcd0d7,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117078,1643677829,197324,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,125000000000,125000.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,46242543754865790256,124579.1093795891,uniswap-v3-ethereum
0xc9b8b90dbcef2f19222014b66a1b2dfa890e2172650dc5dbe55c54bf23f899d912000000,0xc9b8b90dbcef2f19222014b66a1b2dfa890e2172650dc5dbe55c54bf23f899d9,62,18,1350000,,117423802935,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xabacabd6b73aa1559f91f1af87c75b64389f89b9,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117085,1643677886,197325,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4981789650191380000,13431.013658764961,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,13390190827,13390.190827,uniswap-v3-ethereum
0xfe03f8517b763f963f76040b8cf999062107ebe52174e49888bbf486dbbae4b123000000,0xfe03f8517b763f963f76040b8cf999062107ebe52174e49888bbf486dbbae4b1,55,35,1350000,,125350000000,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xd70555d9eb0b1ad00fece73e03ad84ef6da98eda,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117095,1643678003,197326,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7344011149985071500,19798.04772048156,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,19737502404,19737.502404,uniswap-v3-ethereum
0x4356e9f20c9defa693336cb0189b8bcfe7ea96c641cc36e1634c96a44147355118000000,0x4356e9f20c9defa693336cb0189b8bcfe7ea96c641cc36e1634c96a441473551,418,24,280749,,130815482733,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x797b00ff517ed9b755e8039ee092ba9d1890b9ae,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117106,1643678182,197326,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,10000000000,10000.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3698656356167690573,9969.706279931897,uniswap-v3-ethereum
0xc4a0c3ba9fd6887321cbad7ddb1b5bce450d143bf99059ad17b75f8cbec10fa40a020000,0xc4a0c3ba9fd6887321cbad7ddb1b5bce450d143bf99059ad17b75f8cbec10fa4,172,522,251377,,115395606190,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xb2ebd01959086deab6b13ae55292a600802a29fa,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117111,1643678222,197325,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,7544004915,7544.004915,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2790123960191991217,7521.205741720226,uniswap-v3-ethereum
0x48089b137b8e3934c67ba9ad5adc81688a40b1d78e7c3b1b58b360f2e8b2403c2c000000,0x48089b137b8e3934c67ba9ad5adc81688a40b1d78e7c3b1b58b360f2e8b2403c,1839,44,240932,,133262535948,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x342f5c4b791d483b852bef40d3f7597a00291a81,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117131,1643678488,197325,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1149231361,1149.231361,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,425028333296472674,1145.7797868423052,uniswap-v3-ethereum
0x2920f38f0b8efe168967f1f78e26dc55431da379e6605b487ea52301280619ca38000000,0x2920f38f0b8efe168967f1f78e26dc55431da379e6605b487ea52301280619ca,23,56,1894143,,119673653590,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x24f361e1eeedf29fd6d724c9393132d61c51ebb1,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117184,1643679112,197314,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,184435693324,184435.693324,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,68173880633837847263,183782.53216763702,uniswap-v3-ethereum
0xf9cdd199bd479847b5af0f93237abc903b9846baf01c1d9b622c0be4fa4d93e109000000,0xf9cdd199bd479847b5af0f93237abc903b9846baf01c1d9b622c0be4fa4d93e1,170473,9,250000,,205739404458,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x0f4ee9631f4be0a63756515141281a3e2b293bbe,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117258,1643680005,197321,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,42701966273337426117,115240.70017341786,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,114856007185,114856.007185,uniswap-v3-ethereum
0xb65ebc5ba570db13578425d10e0391c69d523d3a4e53615760ba889eeaae29cf82010000,0xb65ebc5ba570db13578425d10e0391c69d523d3a4e53615760ba889eeaae29cf,7599,386,1200000,,114619760328,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x042523db4f3effc33d2742022b2490258494f8b3,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117267,1643680094,197341,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,130207330787814206565,351154.94378231256,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,349741309472,349741.309472,uniswap-v3-ethereum
0x3af989c85e377996cef8a1a6c3a5fc37b8e69ce788be47b24d9472e4470848ebd9000000,0x3af989c85e377996cef8a1a6c3a5fc37b8e69ce788be47b24d9472e4470848eb,149,217,263980,,126500000000,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x8a3d58c8c20697e28a24131b4644e0b1bcd93852,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117268,1643680105,197341,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,326693879823846142,879.3111910349909,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,876671842,876.671842,uniswap-v3-ethereum
0xcc619652a9a8fb3323f1fa990fe2178656c5b2b03fbef25ae546fb17e2e0c8c2ee010000,0xcc619652a9a8fb3323f1fa990fe2178656c5b2b03fbef25ae546fb17e2e0c8c2,115,494,295546,,116008485078,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x994911cb0f5a4a825ef8098330ad81c219413906,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117268,1643680105,197342,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,16000000000000000000,43064.7157031098,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,42931989754,42931.989754,uniswap-v3-ethereum
0x914f1fc47afe3a036a3fc5be8fd99f8f77c0217726ced724f82e4c5081741ec641010000,0x914f1fc47afe3a036a3fc5be8fd99f8f77c0217726ced724f82e4c5081741ec6,1,321,291784,,130315621774,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x0b5b50511689e225e0c9c4befbbb203cc941ab53,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117269,1643680131,197343,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2000000000000000000,5382.221263868521,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,5366021589,5366.021589,uniswap-v3-ethereum
0xacab7f6b9022ee414446cc5af8e66b0c94e1405e4d7d49d31f39ea343272492e2d000000,0xacab7f6b9022ee414446cc5af8e66b0c94e1405e4d7d49d31f39ea343272492e,3502,45,391090,,161535363956,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x60e3ced803bb4b12bfcfe4ad59e5b1fb9b8c45aa,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117277,1643680287,197354,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,110400000000000000000,297092.74385960493,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,296040032676,296040.032676,uniswap-v3-ethereum
0xb110365832ee2f5519a531f37216aa27aabdcc02cd35773056bb59f9934323d48b000000,0xb110365832ee2f5519a531f37216aa27aabdcc02cd35773056bb59f9934323d4,54,139,1350000,,115307859638,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x1c133a23758b97416cfa8594b784c3d680b408a3,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117392,1643681761,197354,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7688108539602372000,20666.59639836896,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,20603888301,20603.888301,uniswap-v3-ethereum
0x2147baa8546011ae880f9d8b2ba6d2dc675c40190c02b0100dc13e6d02deaa63aa000000,0x2147baa8546011ae880f9d8b2ba6d2dc675c40190c02b0100dc13e6d02deaa63,1957,170,220483,,93439473224,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xa25ac7d64dad8c5311fb8c99745380afbe11e45a,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117426,1643682145,197354,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3500000000,3500.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1298128570329674497,3489.291891322898,uniswap-v3-ethereum
0xbc26a2e3d8f54016d82fbe0443409345d3999e4a15de8cae1cdc70e2b22119fb85000000,0xbc26a2e3d8f54016d82fbe0443409345d3999e4a15de8cae1cdc70e2b22119fb,517,133,225524,,93439473224,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x4cb93eb88cfc55f364e9300254003d34c28cac9d,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117426,1643682145,197354,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,16176604643,16176.604643,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6000000000000000000,16127.64084116916,uniswap-v3-ethereum
0xf5075f2d45044fea037f12aa92cb388ad4b9e9ad4b01a0112a51eae4d0cad04d90000000,0xf5075f2d45044fea037f12aa92cb388ad4b9e9ad4b01a0112a51eae4d0cad04d,17,144,261322,,97769975865,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x9364b6405890d579b2ed9fe597816c969e16d085,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117432,1643682194,197354,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,169707907,169.707907,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,62943239294703100,169.1987352357038,uniswap-v3-ethereum
0xb45072932162dc111390871266d858342d2c48c4aa3fad8959693a4db19de126ac000000,0xb45072932162dc111390871266d858342d2c48c4aa3fad8959693a4db19de126,4897,172,1802658,,92571198745,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xec46dd165ee2d4af460a9c3d01b5a4c9516c9c3f,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117447,1643682392,197341,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,393580121604,393580.121604,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,145880018483315254503,392142.64845328784,uniswap-v3-ethereum
0xe2c85d97c7c60353c6c3d51dce160d8e967de870da9e52f64b63f7aba36669ed23000000,0xe2c85d97c7c60353c6c3d51dce160d8e967de870da9e52f64b63f7aba36669ed,43,35,261158,,116665781908,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xee65513a3b6486e913e2e04d55920f63fb5d312d,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117459,1643682574,197341,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,89400967,89.400967,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,33114680497831936,89.13275075355445,uniswap-v3-ethereum
0x68f53201f108636f893ed43b3a752c0d2f3f0a057aa92be3d97ae2dc7ed7749e20010000,0x68f53201f108636f893ed43b3a752c0d2f3f0a057aa92be3d97ae2dc7ed7749e,729,288,371618,,111926757356,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xbf98949e0bdfe8a7d36af5dd8cd2c3d4c659ba62,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117471,1643682690,197340,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1006700964,1006.700964,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,372887690027805914,1003.6791813639104,uniswap-v3-ethereum
0x0478a67581f421c92f475833f7b138a9ab9863af8f87db2ff061875bd1b3c999d3000000,0x0478a67581f421c92f475833f7b138a9ab9863af8f87db2ff061875bd1b3c999,123,211,261160,,113613367246,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xd55316fc244c7f5b44dc246e725c1c6c3e0cb8c2,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117474,1643682760,197340,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,850000000,850.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,314843013031674860,847.4466807914115,uniswap-v3-ethereum
0x797876cf21d42d8fab5ab55afb0350aba0b884c94fa62b145ad7c3805db4ca102f000000,0x797876cf21d42d8fab5ab55afb0350aba0b884c94fa62b145ad7c3805db4ca10,6,47,271591,,113613367246,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xd1130d0ef9b5816269d5949bb04986a988461d80,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117474,1643682760,197340,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,753074417,753.074417,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,278942176570968307,750.8142530830658,uniswap-v3-ethereum
0xcf3a5e165737ef68bdd1fb59f85a69f8996d5868a1a87a53f9cc024807dd2fec49000000,0xcf3a5e165737ef68bdd1fb59f85a69f8996d5868a1a87a53f9cc024807dd2fec,3503,73,450726,,120409291437,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x60e3ced803bb4b12bfcfe4ad59e5b1fb9b8c45aa,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117483,1643682876,197328,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,222021462292,222021.462292,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,82189184774402838991,221225.5637579453,uniswap-v3-ethereum
0xe3892bf1be32a5851834afd83d0ba0b7de58fb2a777f165b9952003b0e5fa5a00c000000,0xe3892bf1be32a5851834afd83d0ba0b7de58fb2a777f165b9952003b0e5fa5a0,36768,12,182000,,180419074223,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xf07704777d6bc182bf2c67fbda48913169b84983,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117500,1643683178,197318,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,175961486352,175961.486352,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,65062393725500860317,175342.6972240557,uniswap-v3-ethereum
0x2998ecceb8a25e9d2442d77ed20e0c57d89a993e28cfdebe357066795b9f7fef5e020000,0x2998ecceb8a25e9d2442d77ed20e0c57d89a993e28cfdebe357066795b9f7fef,11,606,200373,,163497109945,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xa12d6e13c7e62b7a62aae0e430e8a587839015aa,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117501,1643683201,197317,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,20370339705,20370.339705,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7527652090106510493,20308.010477039694,uniswap-v3-ethereum
0x19682b4a0d5c3a83c40ef561b85948cfd22bcc8146d322a92b158d9677adb74812000000,0x19682b4a0d5c3a83c40ef561b85948cfd22bcc8146d322a92b158d9677adb748,5453,18,1911752,,192960292318,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x15f4c337122ec23859ec73bec00ab38445e45304,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117503,1643683269,197301,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,265132570841,265132.570841,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,97894743103337985194,264130.9619857874,uniswap-v3-ethereum
0x73c1384a98b57a34d22f4e87a7f93c6b992c341e4b79a682093982a3dc2141362a000000,0x73c1384a98b57a34d22f4e87a7f93c6b992c341e4b79a682093982a3dc214136,2539,42,277538,,142315947180,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xbbd760a53445a3e63d5d7c3eaf969333d594a743,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117549,1643683809,197281,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,331384900000,331384.9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,122142505953984940415,330068.9141009319,uniswap-v3-ethereum
0x03a7ce901c862ce4cc69f6559d105173be175d3b7ee94452fa3cdea1c9ea217c37000000,0x03a7ce901c862ce4cc69f6559d105173be175d3b7ee94452fa3cdea1c9ea217c,9008,55,1200000,,166438027964,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x065e3dbafcb2c26a978720f9eb4bce6ad9d644a1,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117550,1643683870,197275,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,106337283120,106337.28312,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,39143583318077443657,105985.11529332052,uniswap-v3-ethereum
0x9b05d96620bf03de7ac30130201d22aefab8ddac3e99e1cfbf2fe3ad1118c3ce3e000000,0x9b05d96620bf03de7ac30130201d22aefab8ddac3e99e1cfbf2fe3ad1118c3ce,118,62,239827,,133683482998,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x27607df15aa481d31dceedc2572ae083809f6995,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117579,1643684263,197275,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6000000000,6000.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2207916569031876240,5981.894349299387,uniswap-v3-ethereum
0x2162260b53e0718e2187b7e52e905bc84822b3b047028b54b70f43e5c135c6ab75000000,0x2162260b53e0718e2187b7e52e905bc84822b3b047028b54b70f43e5c135c6ab,311,117,260304,,128352401367,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xc924696c737b2c5ba17a8dd4e31b77347c124236,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117581,1643684305,197275,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3000000000,3000.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1103929038543944000,2990.9735875580905,uniswap-v3-ethereum
0x9b0555a3710271b40c0274cf287afe1962219ed96715bdd2c38a3b74819f71a07e010000,0x9b0555a3710271b40c0274cf287afe1962219ed96715bdd2c38a3b74819f71a0,259,382,251438,,111985093331,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xdafe91b46ea30481f8044140a15366d8c6f34228,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117589,1643684410,197273,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,12028618323,12028.618323,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4425790671584439840,11991.40192302637,uniswap-v3-ethereum
0xaa7cc80903247c2ece218572459e550307bb5bf0aba039badef4f28f525ce4bb3a010000,0xaa7cc80903247c2ece218572459e550307bb5bf0aba039badef4f28f525ce4bb,65,314,271939,,111985093331,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x472b327a303cb2d4ce47386fdc0a3eaab93fda13,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117589,1643684410,197274,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,10000000000,10000.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3679622655749038853,9969.706537061325,uniswap-v3-ethereum
0x1217fb6bcd95b7f2fb7d9475e6aa959bc587590aeca708755d7d7266db6c785e09000000,0x1217fb6bcd95b7f2fb7d9475e6aa959bc587590aeca708755d7d7266db6c785e,7931,9,337880,,153590243599,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xf816131f9c053fa7c576eb8833a20faecf1b3335,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14117621,1643684890,197176,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1648821600000,1648821.6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,603713666371043268569,1635936.4059962088,uniswap-v3-ethereum
