trades_id,trades_timestamp,trades_gasPrice,trades_feeAmount,trades_txHash,trades_settlement_id,trades_buyAmount,trades_sellAmount,trades_sellToken_id,trades_buyToken_id,trades_order_id,trades_buyAmountEth,trades_sellAmountEth,trades_buyAmountUsd,trades_sellAmountUsd,endpoint_x,tokens_id_x,tokens_address_x,tokens_firstTradeTimestamp_x,tokens_name_x,tokens_symbol_x,tokens_decimals_x,tokens_totalVolume_x,tokens_priceEth_x,tokens_priceUsd_x,tokens_numberOfTrades_x,tokens_totalVolumeUsd_x,tokens_totalVolumeEth_x,endpoint_y,tokens_id_y,tokens_address_y,tokens_firstTradeTimestamp_y,tokens_name_y,tokens_symbol_y,tokens_decimals_y,tokens_totalVolume_y,tokens_priceEth_y,tokens_priceUsd_y,tokens_numberOfTrades_y,tokens_totalVolumeUsd_y,tokens_totalVolumeEth_y,endpoint
0xc8379eed6c50d2133f96a4e98d7629f767ad5c94fcde88b644389a8101c31df3740b0657fce8b84ea5eccad6dbcb5f123cd4532161f88d1e|0x94ea5a6b74dfd23f254e178935edf31fc8bed500617f3015406c8a9a06b2688e|5,1643677243,131486015070,33214319,0x94ea5a6b74dfd23f254e178935edf31fc8bed500617f3015406c8a9a06b2688e,0x94ea5a6b74dfd23f254e178935edf31fc8bed500617f3015406c8a9a06b2688e,80383518062240036,250000000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc8379eed6c50d2133f96a4e98d7629f767ad5c94fcde88b644389a8101c31df3740b0657fce8b84ea5eccad6dbcb5f123cd4532161f88d1e,0.08038351806224003,0.09291827422654185,216.2747821441961,250.0,cow,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1628188144,USD Coin,USDC,6,13159018086234398,0.0006253521122324125,1.0,215060,13159018086.234398,7064415.889742195,cow,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1628089484,Wrapped Ether,WETH,18,2429943318961658898181191,1.0,1597.0394721040896,133562,4940793151.810236,2429943.318961659,cow
0x9dde9bf9a979a92af1aaf08d91c4ccf790e118380137dd2d6a8cd8cdee5be73a801ef122cd22f4cf4169aac693bd58c166dffbfe61f8c739|0xb9fcc63c5c1b83b6e41999d41282e0f7dbf69c4a87cbabd3f1a0076a5471aadd|0,1643692256,123311573622,47093955,0xb9fcc63c5c1b83b6e41999d41282e0f7dbf69c4a87cbabd3f1a0076a5471aadd,0xb9fcc63c5c1b83b6e41999d41282e0f7dbf69c4a87cbabd3f1a0076a5471aadd,1804107117913519403,5000000000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x9dde9bf9a979a92af1aaf08d91c4ccf790e118380137dd2d6a8cd8cdee5be73a801ef122cd22f4cf4169aac693bd58c166dffbfe61f8c739,1.8041071179135193,1.8205936623512138,4954.722064624781,5000.0,cow,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1628188144,USD Coin,USDC,6,13159018086234398,0.0006253521122324125,1.0,215060,13159018086.234398,7064415.889742195,cow,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1628089484,Wrapped Ether,WETH,18,2429943318961658898181191,1.0,1597.0394721040896,133562,4940793151.810236,2429943.318961659,cow
0x5a0ed80df1146b858c67a3fd08b8cf42134e7127c050fdc1b18ff5eb5e25f252511b2eaf8bf2944968374f4d5f705573c00927ee61f8e5bb|0xc31eff40ad783a1c282a85bc4f0e5134d35c21992444c9581692a16ed0111353|4,1643699916,120586162991,39652676,0xc31eff40ad783a1c282a85bc4f0e5134d35c21992444c9581692a16ed0111353,0xc31eff40ad783a1c282a85bc4f0e5134d35c21992444c9581692a16ed0111353,722840370145690884,2024247611,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5a0ed80df1146b858c67a3fd08b8cf42134e7127c050fdc1b18ff5eb5e25f252511b2eaf8bf2944968374f4d5f705573c00927ee61f8e5bb,0.7228403701456909,0.7392577875627875,1979.293173529803,2024.247611,cow,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1628188144,USD Coin,USDC,6,13159018086234398,0.0006253521122324125,1.0,215060,13159018086.234398,7064415.889742195,cow,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1628089484,Wrapped Ether,WETH,18,2429943318961658898181191,1.0,1597.0394721040896,133562,4940793151.810236,2429943.318961659,cow
0x10fc01b7ea9886bd60947b635f9f975b88c04456bafc7670826a6c9415884e5afdbbfb0fe2986672af97eca0e797d76a0bbf35c961f8f9d8|0xebd4a7bc782f952e674ea22f30178f1b8adfe8ec3e83d793e90bcdd96254717d|1,1643705065,80841326676,37470274,0xebd4a7bc782f952e674ea22f30178f1b8adfe8ec3e83d793e90bcdd96254717d,0xebd4a7bc782f952e674ea22f30178f1b8adfe8ec3e83d793e90bcdd96254717d,38851505045821867232,106794792848,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x10fc01b7ea9886bd60947b635f9f975b88c04456bafc7670826a6c9415884e5afdbbfb0fe2986672af97eca0e797d76a0bbf35c961f8f9d8,38.85150504582187,38.85622100943813,106781.83120776857,106794.792848,cow,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1628188144,USD Coin,USDC,6,13159018086234398,0.0006253521122324125,1.0,215060,13159018086.234398,7064415.889742195,cow,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1628089484,Wrapped Ether,WETH,18,2429943318961658898181191,1.0,1597.0394721040896,133562,4940793151.810236,2429943.318961659,cow
0x9099795d05dcc1a02c7dca08414e4105df88f83486589abe49c79e1cad2fd160ce824663bccb32e2dad1a8f2a26b698290417b3461f90b30|0xb9bb56b417504f26cedc21dcbd3f3dc996b81ab82ac084788da9c5587208f6a0|2,1643709518,106782879992,44653587,0xb9bb56b417504f26cedc21dcbd3f3dc996b81ab82ac084788da9c5587208f6a0,0xb9bb56b417504f26cedc21dcbd3f3dc996b81ab82ac084788da9c5587208f6a0,25000000000000000000,68391886148,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x9099795d05dcc1a02c7dca08414e4105df88f83486589abe49c79e1cad2fd160ce824663bccb32e2dad1a8f2a26b698290417b3461f90b30,25.0,24.969040184589485,68476.68717179049,68391.886148,cow,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1628188144,USD Coin,USDC,6,13159018086234398,0.0006253521122324125,1.0,215060,13159018086.234398,7064415.889742195,cow,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1628089484,Wrapped Ether,WETH,18,2429943318961658898181191,1.0,1597.0394721040896,133562,4940793151.810236,2429943.318961659,cow
0x2d9d33ffb70ca5f7140dd9b6ecd80a065be1c0b4abb8e3a86b8481ebcd7e6f092917ed3b95995ad05e46adf0204e8b51dc1026fd61f940a0|0x0538afcb9b2b636a54e2ccdb6dbd5d0da6fb1cefca1ba90e5cf01cc01bbab496|12,1643719073,83831094749,83484916,0x0538afcb9b2b636a54e2ccdb6dbd5d0da6fb1cefca1ba90e5cf01cc01bbab496,0x0538afcb9b2b636a54e2ccdb6dbd5d0da6fb1cefca1ba90e5cf01cc01bbab496,6089095870646115139,17040000000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2d9d33ffb70ca5f7140dd9b6ecd80a065be1c0b4abb8e3a86b8481ebcd7e6f092917ed3b95995ad05e46adf0204e8b51dc1026fd61f940a0,6.089095870646116,6.131978662157277,16920.834098158273,17040.0,cow,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1628188144,USD Coin,USDC,6,13159018086234398,0.0006253521122324125,1.0,215060,13159018086.234398,7064415.889742195,cow,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1628089484,Wrapped Ether,WETH,18,2429943318961658898181191,1.0,1597.0394721040896,133562,4940793151.810236,2429943.318961659,cow
0x7f5dd2c0da8bcab8257ea6f55f1b6bbc745bed568ccf14eaf97cc7a403efd18c32f58a2dc08e54ee6da8a9faccbe34a85cce780361f9898e|0xb1290b38deb7da319949f5478512e64739a44cf01063722a6376c42a93946c24|1,1643741878,136428069765,82603559,0xb1290b38deb7da319949f5478512e64739a44cf01063722a6376c42a93946c24,0xb1290b38deb7da319949f5478512e64739a44cf01063722a6376c42a93946c24,3011826768286701662,8419018256,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7f5dd2c0da8bcab8257ea6f55f1b6bbc745bed568ccf14eaf97cc7a403efd18c32f58a2dc08e54ee6da8a9faccbe34a85cce780361f9898e,3.0118267682867015,3.0346393248821,8355.729242090529,8419.018256,cow,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1628188144,USD Coin,USDC,6,13159018086234398,0.0006253521122324125,1.0,215060,13159018086.234398,7064415.889742195,cow,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1628089484,Wrapped Ether,WETH,18,2429943318961658898181191,1.0,1597.0394721040896,133562,4940793151.810236,2429943.318961659,cow
0x8895386083114c8844e4d558079241882b2e689637c42c9d8bffaf5637a2cad3d703af5ef247b4f85a72136dfb6beb75db359f0a61f99d0f|0x495fb0a123663a60fa9287cdac0f805610ee249b1407e1795e897d9443da131c|2,1643746869,141788751949,44743241,0x495fb0a123663a60fa9287cdac0f805610ee249b1407e1795e897d9443da131c,0x495fb0a123663a60fa9287cdac0f805610ee249b1407e1795e897d9443da131c,344545899227661756,1000000000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x8895386083114c8844e4d558079241882b2e689637c42c9d8bffaf5637a2cad3d703af5ef247b4f85a72136dfb6beb75db359f0a61f99d0f,0.34454589922766177,0.36159157879260945,952.8593015858805,1000.0,cow,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1628188144,USD Coin,USDC,6,13159018086234398,0.0006253521122324125,1.0,215060,13159018086.234398,7064415.889742195,cow,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1628089484,Wrapped Ether,WETH,18,2429943318961658898181191,1.0,1597.0394721040896,133562,4940793151.810236,2429943.318961659,cow
0xa56c49a194de3a653e71238e7c77ababb241845f5f98d9ddd25f8c906a52dc6e876de22548b1913023e87bab824c56596a229acc61f9f75e|0xe0ff8b1e8f27ade5353d7c70053d0cbd263523280f4e85888bde317962e3e32e|4,1643770664,133411984875,21600918,0xe0ff8b1e8f27ade5353d7c70053d0cbd263523280f4e85888bde317962e3e32e,0xe0ff8b1e8f27ade5353d7c70053d0cbd263523280f4e85888bde317962e3e32e,354726417737339269,1000000000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa56c49a194de3a653e71238e7c77ababb241845f5f98d9ddd25f8c906a52dc6e876de22548b1913023e87bab824c56596a229acc61f9f75e,0.35472641773733926,0.36091411377071564,982.8554888897824,1000.0,cow,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1628188144,USD Coin,USDC,6,13159018086234398,0.0006253521122324125,1.0,215060,13159018086.234398,7064415.889742195,cow,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1628089484,Wrapped Ether,WETH,18,2429943318961658898181191,1.0,1597.0394721040896,133562,4940793151.810236,2429943.318961659,cow
0x83e7a20d23d872c905662e8814953813eef1709d1e608973943efd6e7f3bdfc2866effda63a7b906a0a06cbaeb08c00091b5ce9961f9fa7c|0xcf590c5ba836ffed7cbcce6f8a27aee2252945d57c46466ab9f61deb894f01eb|2,1643770770,123351993214,86187559,0xcf590c5ba836ffed7cbcce6f8a27aee2252945d57c46466ab9f61deb894f01eb,0xcf590c5ba836ffed7cbcce6f8a27aee2252945d57c46466ab9f61deb894f01eb,3578434407724891461,10000000000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x83e7a20d23d872c905662e8814953813eef1709d1e608973943efd6e7f3bdfc2866effda63a7b906a0a06cbaeb08c00091b5ce9961f9fa7c,3.5784344077248913,3.6087207512532604,9916.074571528288,10000.0,cow,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1628188144,USD Coin,USDC,6,13159018086234398,0.0006253521122324125,1.0,215060,13159018086.234398,7064415.889742195,cow,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1628089484,Wrapped Ether,WETH,18,2429943318961658898181191,1.0,1597.0394721040896,133562,4940793151.810236,2429943.318961659,cow
