timestamp,gasPrice,feeAmount,txHash,settlement,buyAmount,sellAmount,order,buyAmountEth,sellAmountEth,buyAmountUsd,sellAmountUsd,solvers,environment,name,active,sellTokenSymbol,sellTokenDecimals,buyTokenSymbol,buyTokenDecimals
1675369217,6062637482,1344622,0x0454b81f9e497fe91fc2df0e1e7420b9a5e20439b065132daab91c09de8512cf,0x0454b81f9e497fe91fc2df0e1e7420b9a5e20439b065132daab91c09de8512cf,9.17011543008285E+020,4093394367,0x000050299d2697ae6d93d9ccec7b55dbe79c920596927402db5784e8e7ef1c9d961eed3b7d4b7c261ee5b023e5f857af5af1e700632d3cf0,3.04748032280163,3.04907460762161,4087.56020629929,4093.394367,0xc9ec550bea1c64d779124b23a26292cc223327b6,prod,Otex,True,USDT,6,FXS,18
1675369217,70504616417,6.60600649886224E+018,0x9b131b3d3ff26e0184be3c020d7b9ee40e2ab96a46f249f4a5666c732f36b69e,0x9b131b3d3ff26e0184be3c020d7b9ee40e2ab96a46f249f4a5666c732f36b69e,1.90019013696645E+019,1.26352529209367E+020,0x6d5fd22eb3e80e8dcfe7d6e01982953b6f31c427943d70b5e5151e71e8acc602b25e55e36cc998a546639365272f88fe2ce5075361d069a7,0.18545135073255,0.199837812579884,688.792980869001,742.226368659602,0x15f4c337122ec23859ec73bec00ab38445e45304,prod,Gnosis_ParaSwap,False,CRV,18,FXS,18
