block_time,buy_token,sell_token,units_bought,units_sold,trade_value_usd,price
2022-10-14T13:26:11+00:00,USDC,WETH,38.596534,0.0289135560446738,38.629667417926,1334.8940524771567
2022-10-14T13:25:23+00:00,USDC,WETH,0.531374,0.0003979834556176,0.531928767440281,1335.1660540144853
2022-10-14T13:25:23+00:00,USDC,WETH,2.008352,0.0015041984416906,2.01045146922601,1335.164260470029
2022-10-14T13:24:47+00:00,USDC,WETH,0.1,7.4897175184496e-05,0.10010456846459,1335.1638396730932
2022-10-14T13:24:47+00:00,USDC,WETH,0.464615,0.0003479834556176,0.465100767440281,1335.1640501856696
2022-10-14T13:24:47+00:00,USDC,WETH,0.306886,0.0002298482844107,0.30720602301202,1335.1676771780756
2022-10-14T13:24:11+00:00,USDC,WETH,0.051202,3.8348140765521e-05,0.0512545910215647,1335.1885900563911
2022-10-14T13:23:35+00:00,USDC,WETH,0.002,1.497942829298e-06,0.0020020904679265,1335.1644407799497
2022-10-14T13:21:47+00:00,WETH,USDC,0.0963159305572829,128.888409,128.908386703395,0.0007472815539004978
2022-10-14T13:21:11+00:00,USDC,WETH,10.592331,0.0079280337556209,10.5962927964128,1336.0602800776596
2022-10-14T13:20:23+00:00,USDC,WETH,0.69764,0.0005224277885685,0.697592601797683,1335.380726801684
2022-10-14T13:19:47+00:00,USDC,WETH,24.063863,0.0180224598918047,24.0652104689279,1335.2152339061379
2022-10-14T13:19:47+00:00,USDC,WETH,0.157213,0.0001177433447179,0.157221510768466,1335.21771762697
2022-10-14T13:18:47+00:00,USDC,WETH,2.286166,0.0017121936103682,2.28627500598857,1335.2263354775455
2022-10-14T13:18:11+00:00,USDC,WETH,131.069657,0.0981384247758078,131.043257218888,1335.5590055518205
2022-10-14T13:17:35+00:00,USDC,WETH,15.918516,0.0119219491230415,15.9192594445061,1335.2276406912652
2022-10-14T13:16:35+00:00,USDC,WETH,4.961493,0.0037113177590679,4.956987964356,1336.8548106336445
2022-10-14T13:16:35+00:00,USDC,WETH,11.302521,0.0084545616764699,11.292258310932,1336.8547575276818
2022-10-14T13:16:35+00:00,USDC,WETH,0.504178,0.0003771372888517,0.503720206376,1336.8553439388372
2022-10-14T13:16:35+00:00,USDC,WETH,2.653694,0.0019850278066242,2.651284445848,1336.8548244736958
